dayRow,date,site,appName,id,userRatingCount,userRatingCountForCurrentVersion,averageUserRating,averageUserRatingForCurrentVersion,currentVersionReleaseDate,version,fileSizeBytes,releaseDate,releaseNotes,appId
"3",2024-02-26 10:06:37.566418,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","zf2hDS8y3JMmVIqSGsIMlVmXZaYgAR",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-02-26 10:06:37.566418,"Mount Sinai","MyMountSinai","H1TAXzBFjElP1dSdW8VM4VJLx0RhZV",2604,2604,4.40323,4.40323,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-02-26 10:06:37.566418,"Penn Medicine","myPennMedicine","trY2XHIF6PBci3v56JqOPBUN6HCcG3",2334,2334,4.70223,4.70223,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-02-26 10:06:37.566418,"Cedars-Sinai","Cedars-Sinai","DCH6gERNYb8Wxh4NB3KNHWjLgk54yo",47644,47644,4.81133,4.81133,"2024-02-12T19:46:10Z","6.1.1","315261952","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-02-26 10:06:37.566418,"Houston Methodist","MyMethodist","GPC6NT9w4CtttVnVDtH7TX4gXR2oBl",1768,1768,4.46605,4.46605,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-26 10:06:37.566418,"NYU Langone Health","NYU Langone Health","41jQWLpvYONfCZD0cMROv2jpQEAcbs",15889,15889,4.63736,4.63736,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-26 10:06:37.566418,"Stanford Health Care","Stanford Health Care MyHealth","dkhFcDbwR6xbmch95baaqvxg3eDRNb",1041,1041,3.81364,3.81364,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-26 10:06:37.566418,"Northwestern Medicine","MyNM by Northwestern Medicine","AsIZxtkmRTcvAXUeZdaUvuFnyFZqO8",1430,1430,2.82448,2.82448,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-26 10:06:37.566418,"New York - Presbyterian","NYP Connect","dkHzew6Mi4r0ETLCNqLbZ0QEREC8FR",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-02-26 10:06:37.566418,"Rush University Medical Center","My RUSH Mobile","qhnILLUP0GwgdW75Ju7WmcW1mrWB7w",8446,8446,4.73029,4.73029,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-02-26 10:06:37.566418,"University of Michigan Health","MyUofMHealth","Xiunu6gUGy1kbduQ9f45WpbeFCxddJ",1653,1653,4.61162,4.61162,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-02-26 10:06:37.566418,"Mass General Brigham, Inc","Patient Gateway","OUdwNV4ANOG4MgFoesJSjwkwaZKCAn",466,466,2.71674,2.71674,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-02-26 10:06:37.566418,"Vanderbilt University Medical Center","My Health at Vanderbilt","cRaucd7ZLcRFuavTQDgRJF0QLkopUL",4466,4466,4.75122,4.75122,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-02-26 10:06:37.566418,"Epic","MyChart","XjM83bVrfPpV6DwIvjC7jKDtTocUET",303011,303011,4.59994,4.59994,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
"17",2024-02-26 10:06:37.566418,"Kaiser Permanente","Kaiser Permanente","G2rRJeSwKsGdyo1LqrOF1i9WaetoXg",448569,448569,4.78306,4.78306,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-02-26 10:06:37.566418,"Primary Care On Demand Wis.","Primary Care On Demand","58mhQSFbFiObOz4vw71NEuhXajYMSq",71,71,4.87324,4.87324,"2024-02-17T02:00:13Z","4.158.17","184267776","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-02-27 10:06:25.580442,"Mayo Clinic","Mayo Clinic","I2SlXQWlgSQgIluXswlkS8glil0gJ8",2502,2502,3.33973,3.33973,"2024-02-22T21:22:25Z","11.3","144700416","2012-05-14T07:00:00Z",NA,523220194
"2",2024-02-27 10:06:25.580442,"Cleveland Clinic","MyClevelandClinic®","sVpSTdlEmJln6KEJLhq5LSylkcmKbV",171,171,3.51462,3.51462,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-02-27 10:06:25.580442,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","TXYEIjb3ItiDSojR7TiWb5qrYQ5aKp",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-02-27 10:06:25.580442,"Mount Sinai","MyMountSinai","FPlttJsPwdMh7M5YTehye3IZt0jugV",2607,2607,4.40315,4.40315,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-02-27 10:06:25.580442,"Penn Medicine","myPennMedicine","8XqBwHYgSLnkgy9PPu56psVGan7Cvi",2336,2336,4.70205,4.70205,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-02-27 10:06:25.580442,"Cedars-Sinai","Cedars-Sinai","1TKMmx9WQBU3eZlYBfoujUrQs3tfzJ",47643,47643,4.81133,4.81133,"2024-02-12T19:46:10Z","6.1.1","315261952","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-02-27 10:06:25.580442,"Houston Methodist","MyMethodist","Rpu8bpwCgq9IFljifSOsfWKbwKnl85",1769,1769,4.46637,4.46637,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-27 10:06:25.580442,"NYU Langone Health","NYU Langone Health","kngDYkgfZMr2K2EyFBWl6u2LbEVmf5",15901,15901,4.63757,4.63757,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-27 10:06:25.580442,"Stanford Health Care","Stanford Health Care MyHealth","In2FGexoQgerWTYMwxRdX6hbZBsz5J",1041,1041,3.81364,3.81364,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-27 10:06:25.580442,"Northwestern Medicine","MyNM by Northwestern Medicine","gjR00dEYakgeMHt12LuFjDnJfmC1aM",1430,1430,2.82448,2.82448,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-27 10:06:25.580442,"New York - Presbyterian","NYP Connect","mXiu5QPvtecPVsXSeTkgWJAlXH6Cx5",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-02-27 10:06:25.580442,"Rush University Medical Center","My RUSH Mobile","kXlgw0Uc5IWbOog7mpRS2kO0ZUKhlX",8464,8464,4.73062,4.73062,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-02-27 10:06:25.580442,"University of Michigan Health","MyUofMHealth","wjPLpEasGArFynNlYm0LD13tzNBje4",1653,1653,4.61162,4.61162,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-02-27 10:06:25.580442,"Mass General Brigham, Inc","Patient Gateway","Sfc3x3TVzgOEOujcnj2jtMG75XJeEH",466,466,2.71674,2.71674,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-02-27 10:06:25.580442,"Vanderbilt University Medical Center","My Health at Vanderbilt","toWrZ6UNZmJPiHyJ1eWtnXKXnwt7ZP",4469,4469,4.7514,4.7514,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-02-27 10:06:25.580442,"Epic","MyChart","txwdtOWY3OYl0ibndarBvuv8ZkvbgA",303341,303341,4.60002,4.60002,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
"17",2024-02-27 10:06:25.580442,"Kaiser Permanente","Kaiser Permanente","Q5FWGIENC76gUQHwJwXNHkvOEuQ0sS",452097,452097,4.78347,4.78347,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-02-27 10:06:25.580442,"Primary Care On Demand Wis.","Primary Care On Demand","rZA3X5Zn6ZVmsuDky7p2NedbLcNac5",71,71,4.87324,4.87324,"2024-02-17T02:00:13Z","4.158.17","184267776","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-02-28 10:06:16.930066,"Mayo Clinic","Mayo Clinic","TDTcZJrk8OHPFP3Oab6569npaLUeJt",2502,2502,3.33973,3.33973,"2024-02-22T21:22:25Z","11.3","144700416","2012-05-14T07:00:00Z",NA,523220194
"2",2024-02-28 10:06:16.930066,"Cleveland Clinic","MyClevelandClinic®","FPTwiwjoyKMG3h7FiK5LlLS6DXsIev",171,171,3.51462,3.51462,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-02-28 10:06:16.930066,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","MKH0MM2biJDx9FcXhpXt1s7SGvCzkz",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-02-28 10:06:16.930066,"Mount Sinai","MyMountSinai","nLFvL7kPBptKVzrbF6kx8HoJ9PoZnR",2614,2614,4.4036,4.4036,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-02-28 10:06:16.930066,"Penn Medicine","myPennMedicine","U5siu0mxw4CWDfuDUgk7HRj29ScREn",2336,2336,4.70205,4.70205,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-02-28 10:06:16.930066,"Cedars-Sinai","Cedars-Sinai","QhbRay2GbvzKjIfe6mJo7ZWgKJ8sks",47643,47643,4.81133,4.81133,"2024-02-12T19:46:10Z","6.1.1","315261952","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-02-28 10:06:16.930066,"Houston Methodist","MyMethodist","IVNGtdx8tiISRgbtSY3HMY9TNirzHQ",1777,1777,4.4682,4.4682,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-28 10:06:16.930066,"NYU Langone Health","NYU Langone Health","JA2TMMNwcoZGRRXxYiYU6odgNiTbK3",15901,15901,4.63757,4.63757,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-28 10:06:16.930066,"Stanford Health Care","Stanford Health Care MyHealth","wiet5ZlLOyrEuFBR8leP03r2KMrO6o",1043,1043,3.81592,3.81592,"2024-01-16T17:03:36Z","9.5.1","71610368","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-28 10:06:16.930066,"Northwestern Medicine","MyNM by Northwestern Medicine","S6lUDKkenyI0K6QCnfPJ7z6rJdmRBN",1430,1430,2.82448,2.82448,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-28 10:06:16.930066,"New York - Presbyterian","NYP Connect","WiwKACUsEE7wOcAgnG5oTyQAnWyyAb",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-02-28 10:06:16.930066,"Rush University Medical Center","My RUSH Mobile","spTHNn4MHPH7bj4AjOWpPaapOx5YDH",8464,8464,4.73062,4.73062,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-02-28 10:06:16.930066,"University of Michigan Health","MyUofMHealth","GCXvK1ulIawxeHlJDpm5Q0kvfLlIRs",1655,1655,4.61208,4.61208,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-02-28 10:06:16.930066,"Mass General Brigham, Inc","Patient Gateway","h2IaiqTOEZG0e0vO0w3xQ09nNpMNsA",466,466,2.71674,2.71674,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-02-28 10:06:16.930066,"Vanderbilt University Medical Center","My Health at Vanderbilt","g9WjmZgzkPCgxxkPUbfQmxGHpFnZjK",4476,4476,4.75134,4.75134,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-02-28 10:06:16.930066,"Epic","MyChart","AYm21ujn3OPEgRIwXuW5tMN6DmL0yw",303570,303570,4.60012,4.60012,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
"17",2024-02-28 10:06:16.930066,"Kaiser Permanente","Kaiser Permanente","JTy1ppjwtmIBpIS1Um4XVb3snLJcFN",456127,456127,4.7836,4.7836,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-02-28 10:06:16.930066,"Primary Care On Demand Wis.","Primary Care On Demand","e9Ah2bwlrdPcjqw16CM14Ydas91E2l",71,71,4.87324,4.87324,"2024-02-17T02:00:13Z","4.158.17","184267776","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-02-29 10:06:16.280064,"Mayo Clinic","Mayo Clinic","ViSp28WqJacUyRsZUWHrW6fmBC2tfI",2509,2509,3.34117,3.34117,"2024-02-22T21:22:25Z","11.3","144700416","2012-05-14T07:00:00Z",NA,523220194
"2",2024-02-29 10:06:16.280064,"Cleveland Clinic","MyClevelandClinic®","Lr9vwYzG47znQAlL0jt6DPjKQUJfdx",172,172,3.51744,3.51744,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-02-29 10:06:16.280064,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","ekO2ceEfmYjroJGzK0FLzbQiUCHreK",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-02-29 10:06:16.280064,"Mount Sinai","MyMountSinai","R8tqefc7HiphD5o9l0whMthQ2nNqzp",2614,2614,4.4036,4.4036,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-02-29 10:06:16.280064,"Penn Medicine","myPennMedicine","I1tUwOaAuEdaGIIGVDSelo66bsUKJR",2336,2336,4.70205,4.70205,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-02-29 10:06:16.280064,"Cedars-Sinai","Cedars-Sinai","C4FEa6knVuhFKEUunVxY5pScHzoqsV",47642,47642,4.81132,4.81132,"2024-02-12T19:46:10Z","6.1.1","315261952","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-02-29 10:06:16.280064,"Houston Methodist","MyMethodist","Q0ke1qAt4GgXq5gZSgVd91e34BHn4H",1777,1777,4.4682,4.4682,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-02-29 10:06:16.280064,"NYU Langone Health","NYU Langone Health","fWCxeI4lTDzK8xUT0MwOX8Q9QxoHcx",15948,15948,4.63762,4.63762,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-02-29 10:06:16.280064,"Stanford Health Care","Stanford Health Care MyHealth","1IUIvBCaQgTKQYTWFYzrfbmGEFtSrq",1043,1043,3.81592,3.81592,"2024-02-28T12:44:49Z","9.6","71659520","2015-01-28T10:53:19Z",NA,922978966
"10",2024-02-29 10:06:16.280064,"Northwestern Medicine","MyNM by Northwestern Medicine","UkEWRwisBdsi2bmljPRiJcFBGFg9wD",1432,1432,2.82472,2.82472,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-02-29 10:06:16.280064,"New York - Presbyterian","NYP Connect","UeqcUEuQKeLnctUnMR5pjXEJ21mRW2",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-02-29 10:06:16.280064,"Rush University Medical Center","My RUSH Mobile","AtuYFIXUz5MkBc64ilMTWKXDQm5FMa",8502,8502,4.73065,4.73065,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-02-29 10:06:16.280064,"University of Michigan Health","MyUofMHealth","ctV8iMM3xWGSmrcKc0u0I55WbBQKlS",1655,1655,4.61208,4.61208,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-02-29 10:06:16.280064,"Mass General Brigham, Inc","Patient Gateway","XPYxTIl43EiwXvE1v99mnYxe4qSgsH",466,466,2.71674,2.71674,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-02-29 10:06:16.280064,"Vanderbilt University Medical Center","My Health at Vanderbilt","Iv9z6011sPzwdbdACSBpIfemfcNLvK",4479,4479,4.7515,4.7515,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-02-29 10:06:16.280064,"Epic","MyChart","cCMSWA8CoSypcH9p0tFdhDjicRTg65",304310,304310,4.60004,4.60004,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
"17",2024-02-29 10:06:16.280064,"Kaiser Permanente","Kaiser Permanente","QcgIC4gckprf4UBMPFIBPyabSHTTOj",459191,459191,4.78382,4.78382,"2024-01-11T14:03:49Z","5.20.2","379137024","2012-05-07T22:36:38Z",NA,493390354
"18",2024-02-29 10:06:16.280064,"Primary Care On Demand Wis.","Primary Care On Demand","vtMKaoBX203U2EFlVdmqPi9zoolFDT",74,74,4.87838,4.87838,"2024-02-17T02:00:13Z","4.158.17","184267776","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-03-01 10:06:48.793875,"Mayo Clinic","Mayo Clinic","PzrOHKQsIPku1ycW5c32jXiHUpzolZ",2510,2510,3.34104,3.34104,"2024-02-22T21:22:25Z","11.3","144700416","2012-05-14T07:00:00Z",NA,523220194
"2",2024-03-01 10:06:48.793875,"Cleveland Clinic","MyClevelandClinic®","0QvbHykoazmJAPp3ayhM8kbE30YNXH",172,172,3.51744,3.51744,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-03-01 10:06:48.793875,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","ClmVxG5nAuGOEpfLXpfwxDH0RiuYQ1",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-03-01 10:06:48.793875,"Mount Sinai","MyMountSinai","6UucIS0tt0gTaz4acMFIMEa22sDUYm",2626,2626,4.40366,4.40366,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-03-01 10:06:48.793875,"Penn Medicine","myPennMedicine","VTPgKKYRIrtjZZgwQqqRCCQPcb6Of5",2351,2351,4.70353,4.70353,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-03-01 10:06:48.793875,"Cedars-Sinai","Cedars-Sinai","lmR1u7ZAdTI1uwne7a24JUmvgtWlr8",47647,47647,4.81107,4.81107,"2024-02-29T17:49:56Z","6.1.2","309347328","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-03-01 10:06:48.793875,"Houston Methodist","MyMethodist","a9gWgF65DOwNakP49JcMtaVaKKsU4f",1780,1780,4.4691,4.4691,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-03-01 10:06:48.793875,"NYU Langone Health","NYU Langone Health","WI94LR9ctD8rooROjgITC3vh8IobHH",15963,15963,4.63772,4.63772,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-03-01 10:06:48.793875,"Stanford Health Care","Stanford Health Care MyHealth","ZTTAn7CixFEghxh6tu7XMgViJ784Kp",1043,1043,3.81592,3.81592,"2024-02-28T12:44:49Z","9.6","71659520","2015-01-28T10:53:19Z",NA,922978966
"10",2024-03-01 10:06:48.793875,"Northwestern Medicine","MyNM by Northwestern Medicine","1MBVknWGCpoLoEcmpxIDdYMDQnWuPy",1432,1432,2.82472,2.82472,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-03-01 10:06:48.793875,"New York - Presbyterian","NYP Connect","CjmyEIVJoIh6JJFf5K7RvIlH4xTMud",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-03-01 10:06:48.793875,"Rush University Medical Center","My RUSH Mobile","dtxvgO4OHO0mWfo1TvPUvkzCNXtYyK",8519,8519,4.73107,4.73107,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-03-01 10:06:48.793875,"University of Michigan Health","MyUofMHealth","j6eclP6ByC2KcpwT9e0X2xfRRgHbPF",1659,1659,4.61061,4.61061,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-03-01 10:06:48.793875,"Mass General Brigham, Inc","Patient Gateway","mfSXgHmD7hlP9lZ17vYidA6eoQSSEe",466,466,2.71674,2.71674,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-03-01 10:06:48.793875,"Vanderbilt University Medical Center","My Health at Vanderbilt","P0vc38vstMRCW1Ax1CcFz3ux8BSa2t",4483,4483,4.75173,4.75173,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-03-01 10:06:48.793875,"Epic","MyChart","T6Brrk3KnhEvVgSQAgm8AAsxbgtFyy",304906,304906,4.60013,4.60013,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
"17",2024-03-01 10:06:48.793875,"Kaiser Permanente","Kaiser Permanente","ROIagCO6A2hYQjH9mgTVva7XZJbHdH",460583,460583,4.78393,4.78393,"2024-02-29T14:00:15Z","6.1","383399936","2012-05-07T22:36:38Z",NA,493390354
"18",2024-03-01 10:06:48.793875,"Primary Care On Demand Wis.","Primary Care On Demand","bgjRwkhOsrNkBlclkMzrfP5suOvwKu",75,75,4.88,4.88,"2024-02-17T02:00:13Z","4.158.17","184267776","2023-09-14T07:00:00Z",NA,6462700069
"1",2024-03-02 10:06:11.970241,"Mayo Clinic","Mayo Clinic","ZS2rXSMsIRR7R8DaixdQgrvf88B6eA",2510,2510,3.34104,3.34104,"2024-02-22T21:22:25Z","11.3","144700416","2012-05-14T07:00:00Z",NA,523220194
"2",2024-03-02 10:06:11.970241,"Cleveland Clinic","MyClevelandClinic®","i4YcYElBMWDkNAphZeLZ4FwxwmCH3X",172,172,3.51744,3.51744,"2023-11-27T13:17:02Z","2.1.1722","171809792","2019-11-13T08:00:00Z",NA,1464300206
"3",2024-03-02 10:06:11.970241,"Johns Hopkins Medicine","Johns Hopkins Find Your Way","PMn5Ke9crs8CnxlM6Ad3s8c9tiyy5l",7,7,4.85714,4.85714,"2024-02-16T11:18:16Z","2.2.0","91101184","2020-09-28T07:00:00Z",NA,1495861981
"4",2024-03-02 10:06:11.970241,"Mount Sinai","MyMountSinai","YZvFQVFW0wGMlub8OquRgXaazs0qG2",2632,2632,4.40463,4.40463,"2024-01-08T18:50:07Z","10.6.4","139416576","2021-08-15T07:00:00Z",NA,1570642373
"5",2024-03-02 10:06:11.970241,"Penn Medicine","myPennMedicine","vN3w3vxLiJShjzQJ9xzFYmQUZ2LeCt",2360,2360,4.70296,4.70296,"2024-01-27T13:19:46Z","10.7.2","127554560","2019-01-29T05:39:33Z",NA,1440687165
"6",2024-03-02 10:06:11.970241,"Cedars-Sinai","Cedars-Sinai","g4ink17Jgtp4vkUVCGpkIXhUlxB5iW",47649,47649,4.81107,4.81107,"2024-02-29T17:49:56Z","6.1.2","309347328","2015-10-11T11:47:43Z",NA,1034088603
"7",2024-03-02 10:06:11.970241,"Houston Methodist","MyMethodist","8QvLapr6VXPMHNNIWXV1fJF0K92DP1",1782,1782,4.46969,4.46969,"2024-01-22T21:08:07Z","2.2.0","269408256","2019-02-05T04:18:40Z",NA,1025186416
"8",2024-03-02 10:06:11.970241,"NYU Langone Health","NYU Langone Health","KBK0xMLMrnAjclldhLBTuzDaSJKhK7",15990,15990,4.63809,4.63809,"2024-02-21T14:30:49Z","2.12.0","119274496","2017-04-26T01:19:34Z",NA,1196929294
"9",2024-03-02 10:06:11.970241,"Stanford Health Care","Stanford Health Care MyHealth","3EuryYDXpeNu7jjYBn5t2ag2fErGHq",1045,1045,3.81818,3.81818,"2024-02-28T12:44:49Z","9.6","71659520","2015-01-28T10:53:19Z",NA,922978966
"10",2024-03-02 10:06:11.970241,"Northwestern Medicine","MyNM by Northwestern Medicine","2D79YscMcj2aWun4WkCyiTgWrt5cvx",1432,1432,2.82612,2.82612,"2024-02-09T22:49:46Z","1.27.0","130489344","2018-12-22T07:49:44Z",NA,1442290209
"11",2024-03-02 10:06:11.970241,"New York - Presbyterian","NYP Connect","SgK4bsVczhSeyg0EJA3rleER57yMcF",156,156,4.36538,4.36538,"2024-02-23T13:24:24Z","4.31.1","143859712","2016-01-02T23:17:20Z",NA,1067978515
"12",2024-03-02 10:06:11.970241,"Rush University Medical Center","My RUSH Mobile","freTb20XQGXhFW2fZGydqwpQLCPWop",8535,8535,4.73122,4.73122,"2024-01-16T17:59:05Z","3.15.3","126988288","2018-08-03T18:39:49Z",NA,1321588963
"13",2024-03-02 10:06:11.970241,"University of Michigan Health","MyUofMHealth","DRJ7Zew5SiKOgtJsWdp6eOIEKAakAO",1662,1662,4.60649,4.60649,"2023-08-18T19:16:23Z","10.5.2","147333120","2019-06-18T16:34:26Z",NA,1452632342
"14",2024-03-02 10:06:11.970241,"Mass General Brigham, Inc","Patient Gateway","cGgL4fzE6A5G5mlmQb0wTugV2N0GJh",467,467,2.7152,2.7152,"2023-11-15T22:15:55Z","10.6.4","94074880","2016-12-02T04:11:58Z",NA,1175078347
"15",2024-03-02 10:06:11.970241,"Vanderbilt University Medical Center","My Health at Vanderbilt","l3mSAJr1xk9TSM0LD156JaVXcEfs4Y",4488,4488,4.75111,4.75111,"2024-01-13T07:38:44Z","10.7.2","128503808","2016-05-24T17:08:56Z",NA,1114939674
"16",2024-03-02 10:06:11.970241,"Epic","MyChart","SxOTX3WxOpYDMbvLudYsx2GAl5ljNK",305417,305417,4.60024,4.60024,"2024-02-22T06:29:56Z","10.8.2","96313344","2010-09-14T08:14:14Z",NA,382952264
